Company Name,Tag Line,Rating,Review Count,Website,Profile Url,Logo Url,Is Verified,Min Project Size,Hourly Rate,Employee Count,Location,Service Focus Percentages,Origin Search Url
InfoMedia Systems Group,,5.0,1,,https://clutch.co/profile/infomedia-systems-group,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/2bfa3d9.png,false,$1.000+,$50 - $99 / hr,2 - 9,Ottawa. Canada,20% IT Managed Services; 30% ECM Consulting and SI; 20% Unified Communications Consulting & SI; 10% Application Management & Support; 10% Cloud Consulting & SI; 10% Web Development;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
TRINUS Technologies,,4.7,3,,https://clutch.co/profile/trinus-technologies,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/cfe255f23af3c65d7dd1dfbbb1826008.png,false,$1.000+,$100 - $149 / hr,10 - 49,Stony Plain. Canada,30% IT Managed Services; 30% Cybersecurity; 20% Cloud Consulting & SI; 20% IT Strategy Consulting;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Convverge. Inc.,,4.8,10,,https://clutch.co/profile/convverge,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/759ed648495e7b2db312f40a0ecb75ba_1912774727666222ee60dc9.png,false,$1.000+,$100 - $149 / hr,10 - 49,Calgary. Canada,10% IT Managed Services; 10% BI & Big Data Consulting & SI; 10% Cloud Consulting & SI; 10% Custom Software Development; 10% ECM Consulting and SI; 10% ERP Consulting and SI; 10% Enterprise App Modernization; 10% Mobile App Development; 10% Other IT Consulting and SI; 10% Web Development;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Layer 7 IT Solutions,,4.0,1,,https://clutch.co/profile/layer-7-it-solutions,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/c315bc35401d9ece273f2aacf6c8346f.png,false,$1.000+,$25 - $49 / hr,2 - 9,Mississauga. Canada,40% IT Managed Services; 30% Cybersecurity; 10% Cloud Consulting & SI; 5% BI & Big Data Consulting & SI; 5% E-Commerce Development; 5% Enterprise App Modernization; 5% IT Strategy Consulting;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Nuformat Inc.,,5.0,2,,https://clutch.co/profile/nuformat,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/b5980bc41adaaf5860d42f6628fc1cfc.png,false,$1.000+,$150 - $199 / hr,2 - 9,Markham. Canada,10% IT Managed Services; 80% Cybersecurity; 10% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Green Bee 3,,5.0,1,,https://clutch.co/profile/green-bee-3,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/b656f2cc70ff0308602ba36fe58560c8.png,false,$1.000+,$100 - $149 / hr,2 - 9,Vaughan. Canada,25% IT Managed Services; 25% Cloud Consulting & SI; 25% Cybersecurity; 15% IT Strategy Consulting; 10% BI & Big Data Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
MSP Corp Central,,,,,https://clutch.co/profile/msp-corp-central,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/9648382f1228c3541e9917a352e2ad71_518424666b38447744c8.jpg,false,$5.000+,$100 - $149 / hr,250 - 999,Richmond Hill. Canada,60% IT Managed Services; 25% Cybersecurity; 15% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Cygnik Tech,,4.8,2,,https://clutch.co/profile/cygnik-tech,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/176454d92d52a1aec328dbf7ee1bc51f.png,false,$10.000+,$100 - $149 / hr,2 - 9,Toronto. Canada,25% IT Managed Services; 20% Cloud Consulting & SI; 20% Cybersecurity; 15% IT Strategy Consulting; 15% Unified Communications Consulting & SI; 5% Other IT Consulting and SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
CloudVanguard IT,,5.0,1,,https://clutch.co/profile/cloudvanguard-it,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/3c7810bf5a4e696a6c15e544bfc42a98_157794225067f5e0230d658.png,false,$1.000+,$100 - $149 / hr,2 - 9,Ajax. Canada,20% IT Managed Services; 20% Cloud Consulting & SI; 20% Cybersecurity; 20% IT Strategy Consulting; 20% Web Development;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Cloudthrill,,5.0,2,,https://clutch.co/profile/cloudthrill,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/8625219f38d3eff08cb63c75512c271d_68527298768372f64c0e72.png,false,$10.000+,$100 - $149 / hr,2 - 9,Toronto. Canada,10% IT Managed Services; 50% Cloud Consulting & SI; 30% AI Consulting; 10% Cybersecurity;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Carbon60,,,,,https://clutch.co/profile/carbon60,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/153b92033638b71f5ced759b52266009.png,false,$5.000+,$100 - $149 / hr,50 - 249,Toronto. Canada,50% IT Managed Services; 30% IT Strategy Consulting; 20% Cloud Consulting & SI;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Keeran Networks,,,,,https://clutch.co/profile/keeran-networks,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/0a3962589bd413503120297407adf5e4_22156080673fafcd0d325.jpg,false,$5.000+,$150 - $199 / hr,10 - 49,Edmonton. Canada,70% IT Managed Services; 10% Cloud Consulting & SI; 10% Cybersecurity; 10% IT Strategy Consulting;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
eStruxture Data Centers,,,,,https://clutch.co/profile/estruxture-data-centers,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/estruxture_data_centers_logo.png,false,$1.000+,$100 - $149 / hr,50 - 249,Montréal. Canada,70% IT Managed Services; 20% Cloud Consulting & SI; 10% IT Strategy Consulting;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Genieall,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1027933&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=true&keyword=Managed+Service+Providers&link_type=sponsor&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1027933&position=1&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fgenieall.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dca-it-services-msp,https://clutch.co/profile/genieall,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/63ffae5907406ba1229195042f43ad34.jpg,false,$1.000+,$100 - $149 / hr,10 - 49,Toronto. Canada,17.2/20 Reviews; 8.3/10 Clients & Experience; 9.2/10 Market Presence; 5.4 Other; 60% IT Managed Services; 40% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
DNSnetworks Corporation,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1886624&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1886624&position=2&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.dnsnetworks.com,https://clutch.co/profile/dnsnetworks-corporation,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/0c0aad26e0a389cdba367a0966f3acb7.jpg,false,$10.000+,$150 - $199 / hr,10 - 49,Ottawa. Canada,16.6/20 Reviews; 9.4/10 Clients & Experience; 9.3/10 Market Presence; 4.6 Other; 55% IT Managed Services; 45% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Genatec,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1922934&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1922934&position=3&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.genatec.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/genatec,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/9a2f4a95771f1b9ac111fd986de03d54.png,false,$5.000+,$150 - $199 / hr,50 - 249,Montréal. Canada,17.8/20 Reviews; 10/10 Clients & Experience; 5.5/10 Market Presence; 6.7 Other; 70% IT Managed Services; 30% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Nucleus Networks,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=280979&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=280979&position=4&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fyournucleus.ca%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/nucleus-networks,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/nucleus.png,false,$5.000+,$100 - $149 / hr,50 - 249,Vancouver. Canada,16.6/20 Reviews; 7.2/10 Clients & Experience; 9/10 Market Presence; 7.2 Other; 50% IT Managed Services; 50% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Starport Managed Services,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=307818&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=307818&position=5&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fstarport.ca%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dca-it-services-msp,https://clutch.co/profile/starport-managed-services,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/45b2b66fa131a58ccfef0519d1cdd563_52752456168152a430a6eb.png,false,$5.000+,$100 - $149 / hr,50 - 249,Toronto. Canada,18.2/20 Reviews; 6.9/10 Clients & Experience; 7/10 Market Presence; 7.8 Other; 50% IT Managed Services; 50% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Generation Technology Solutions,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1632197&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1632197&position=6&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fwww.generation.ca%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/generation-technology-solutions,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/6cce796484a9e3daf89d97f94a21cd2e.jpg,false,$1.000+,$100 - $149 / hr,2 - 9,Edmonton. Canada,15.8/20 Reviews; 8/10 Clients & Experience; 8/10 Market Presence; 8.2 Other; 80% IT Managed Services; 20% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
F12.net,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=293246&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=293246&position=7&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Ff12.net%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dca-it-services-msp,https://clutch.co/profile/f12net-0,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/2d5c8f03df9e73e50d097ebdac4f6e8a_51867232567899c99853e4.png,false,$5.000+,$200 - $300 / hr,250 - 999,Edmonton. Canada,16.8/20 Reviews; 5.1/10 Clients & Experience; 9.7/10 Market Presence; 8.4 Other; 35% IT Managed Services; 65% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Essential Designs,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=172819&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=172819&position=8&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.essentialdesigns.net%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/essential-designs,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/086b5b7993022f1e07e2dabfa3410ccd.png,false,$25.000+,$50 - $99 / hr,50 - 249,Vancouver. Canada,19/20 Reviews; 10/10 Clients & Experience; 9.2/10 Market Presence; 1.8 Other; 15% IT Managed Services; 85% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Blueacrobat Corporation,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=2075889&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=2075889&position=9&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.blueacrobat.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/blueacrobat-corporation,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/81d7d54f316acdda6b2c37f67a1ed90a.svg,false,$5.000+,Undisclosed,10 - 49,Vaughan. Canada,18/20 Reviews; 9.7/10 Clients & Experience; 8/10 Market Presence; 4.3 Other; 30% IT Managed Services; 70% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
GAM Tech,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=561268&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=561268&position=10&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fgamtech.ca%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dca-it-services-msp,https://clutch.co/profile/gam-tech,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/a91ccb8e831a395bafcd38eff4c6f3a1.png,false,$1.000+,$150 - $199 / hr,10 - 49,Calgary. Canada,14.6/20 Reviews; 8.6/10 Clients & Experience; 8.3/10 Market Presence; 8.5 Other; 50% IT Managed Services; 50% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
Haycor Computer Solutions Inc.,,,,https://r.clutch.co/redirect?analyticsjs=true&category=Managed+Service+Providers&content_group=leaders_matrix&debug_mode=false&event_category=visit_website&event_label=1555473&from_page=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&is_sponsor=false&keyword=Managed+Service+Providers&location_id=124&no_click=1&page_canonical_id=1016012800000&page_location=https%3A%2F%2Fclutch.co%2Fca%2Fit-services%2Fmsp%3Frelated_services%3Dfield_pp_sl_cloud_consult&page_type=leaders_matrix&pid=1555473&position=11&source=directory&trace_id=96c98b903cd9b0a3&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.haycorsolutions.ca%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,https://clutch.co/profile/haycor-computer-solutions,https://img.shgstatic.com/clutch-static-prod/image/scale/50x50/s3fs-public/logos/42d4a8ac4ebbed71cbadd0f0f5c1b0e4.jpg,false,$5.000+,$150 - $199 / hr,10 - 49,Vaughan. Canada,16/20 Reviews; 7.2/10 Clients & Experience; 6.7/10 Market Presence; 10.2 Other; 60% IT Managed Services; 40% Other;,https://clutch.co/ca/it-services/msp?related_services=field_pp_sl_cloud_consult
